Column Descriptions,
----,----
temp_date,Date of Temperature Reading
temp_anom,Temperature Anomaly Value
co2_date,Date of CO2 Reading
co2_reading,CO2 Value
ch4_date,Date of CH4 Reading
ch4_reading,CH4 Value
ir_date,Irish Data - Date of Reading
rainfall,Irish Data - Daily Rainfall Value
max_temp,Irish Data - Maximum Daily Temperature Value
min_temp,Irish Data - Mimimun Daily Temperature Value
,
temp_date,temp_anom,co2_date,co2_reading,ch4_date,ch4_reading,ir_date,rainfall,max_temp,min_temp
-55350,-5.58,-682808,224.3560776723839,-26185.6,399.0,1979-03-31,0.3,11.0,5.9
-55395,-7.79,-683344,221.82035466276145,-25945.7,381.925,1979-04-01,0.6,9.6,7.5
-55444,-6.66,-683729,220.62261407272987,-25729.9,426.3,1979-04-02,1.4,7.9,3.8
-55492,-5.97,-684319,220.6316642042182,-25553.5,406.3,1979-04-03,0.5,9.0,0.5
-55537,-5.75,-684631,222.61792578852743,-25385.9,395.85,1979-04-04,0.6,8.9,2.2
-55581,-6.43,-685204,222.7044405108711,-25123.9,386.2,1979-04-05,0.0,10.8,2.0
-55628,-6.61,-685495,222.96501296914875,-24968,387.0,1979-04-06,2.0,10.7,4.5
-55675,-5.83,-686050,226.72892608676472,-24681.1,396.3,1979-04-07,0.2,7.4,4.8
-55719,-5.23,-686350,227.65046207304692,-24039.6,364.125,1979-04-08,0.0,8.0,3.2
-55762,-6.95,-686859,227.6358560751815,-23874.4,355.0,1979-04-09,0.0,10.6,1.5
-55810,-7.16,-687207,230.66878933516546,-23649.1,365.0,1979-04-10,0.0,9.0,3.9
-55859,-6.82,-687743,232.0747771551575,-23379.2,369.7,1979-04-11,4.6,10.8,5.0
-55907,-6.23,-688001,232.26747586461005,-22977.4,372.475,1979-04-12,0.1,13.1,7.8
-55953,-6.2,-688524,235.8000553317824,-22771.1,388.7,1979-04-13,3.7,11.6,5.3
-55998,-5.97,-688786,236.4535724768809,-22565.5,372.7,1979-04-14,0.1,12.3,7.2
-56043,-6.1,-689271,239.2879301088554,-22349,360.0,1979-04-15,0.0,11.3,3.0
-56088,-5.25,-689517,238.41599878810229,-22134.1,375.1,1979-04-16,0.0,11.8,2.4
-56130,-6.57,-690017,239.37873479610943,-21938.1,398.0,1979-04-17,0.0,11.2,2.8
-56176,-5.28,-690368,243.5623167259663,-21797.4,386.475,1979-04-18,0.4,12.7,5.2
-56220,-5.98,-690882,239.2983940505077,-21522.2,389.7,1979-04-19,4.4,12.8,8.5
-56262,-4.42,-691127,238.47330442832686,-21328.7,389.75,1979-04-20,1.5,12.0,8.2
-56304,-6.03,-691624,243.6995486644999,-21179.6,390.0,1979-04-21,0.0,13.1,8.8
-56346,-5.03,-691871,237.75600797769894,-20945,384.65,1979-04-22,7.4,11.8,7.9
-56388,-4.92,-692330,239.34063326328518,-20767.9,407.3,1979-04-23,1.4,10.3,7.1
-56429,-5.86,-692586,240.45669225384142,-20035.6,355.3,1979-04-24,0.0,11.5,6.8
-56472,-5.66,-692999,239.31113174299168,-19836.3,357.3,1979-04-25,0.0,11.8,7.6
-56516,-6.42,-693309,239.79653384828728,-19519.5,357.0,1979-04-26,0.0,13.5,5.9
-56560,-4.83,-693782,236.79873479326412,-19267.6,353.7,1979-04-27,0.1,12.3,5.5
-56602,-4.6,-694031,238.73723027829791,-19004.1,364.8082455,1979-04-28,0.0,14.5,8.2
-56641,-5.19,-694484,238.0518499460627,-18757.8,378.3,1979-04-29,0.0,13.8,9.0
-56683,-5.44,-694694,238.13269799082363,-18518.6,366.7327831,1979-04-30,3.0,13.2,8.2
-56725,-5.64,-695140,239.4354918894625,-18515.5,383.75,1979-05-01,0.0,9.4,5.5
-56767,-4.89,-695392,238.41997928360914,-18174.3,375.3,1979-05-02,4.1,9.5,1.4
-56809,-5.93,-695796,239.884743914407,-18013.4,373.7419869,1979-05-03,0.5,10.0,2.5
-56853,-5.8,-696089,241.02991515817237,-17742.9,351.3,1979-05-04,0.0,10.5,3.5
-56897,-6.08,-696555,240.89904625193032,-17730,356.3,1979-05-05,0.0,11.4,4.5
-56942,-5.78,-696803,241.8320311598419,-17529,377.0,1979-05-06,1.7,11.2,3.2
-56986,-5.9,-697265,238.8636108455049,-17500.7,358.0826297,1979-05-07,1.1,10.6,8.1
-57030,-5.8,-697489,239.00952129629684,-17366.5,365.7,1979-05-08,0.0,12.1,8.3
-57074,-5.71,-697914,239.72641961823388,-16940.4,378.7,1979-05-09,28.9,12.4,8.8
-57117,-5.41,-698153,237.20611593740935,-16923.3,372.7418456,1979-05-10,10.1,14.0,9.9
-57160,-5.36,-698535,236.7173884297771,-16568.7,371.0,1979-05-11,0.2,15.5,8.4
-57202,-7.08,-698864,236.60700141533357,-16558,378.336,1979-05-12,0.1,11.9,9.6
-57251,-4.53,-699318,235.4215271002262,-16540.1,370.9,1979-05-13,0.4,11.5,9.2
-57291,-6.16,-699574,232.4560078431405,-16306.2,375.3,1979-05-14,0.1,11.6,8.9
-57336,-6.26,-700043,230.88479116742866,-15973.3,371.3,1979-05-15,4.7,11.7,9.1
-57382,-7.3,-700250,232.162121529527,-15958.7,377.2381364,1979-05-16,3.2,12.3,8.0
-57430,-6.1,-700784,232.1824465330735,-15838.8,366.3,1979-05-17,0.0,11.8,7.6
-57475,-4.82,-701059,230.58782898361125,-15592.7,383.7,1979-05-18,0.0,12.5,6.8
-57518,-6.28,-701518,233.35390620979757,-15580.8,366.152,1979-05-19,14.5,12.6,4.5
-57563,-6.55,-701846,232.28052064575172,-15555.7,375.4,1979-05-20,3.1,12.1,9.4
-57610,-6.19,-702300,232.82958847745473,-15366.4,371.3,1979-05-21,0.6,11.3,6.2
-57655,-5.85,-702631,233.54448715907165,-15124.6,388.8398486,1979-05-22,5.3,12.7,7.2
-57700,-7.15,-703103,234.04269676194465,-15095.8,395.4,1979-05-23,2.1,12.0,7.3
-57749,-6.9,-703293,235.09172492612444,-14882.5,381.3,1979-05-24,0.0,12.0,6.5
-57797,-5.32,-703776,237.18468030646915,-14876.1,408.3,1979-05-25,3.3,11.6,6.5
-57841,-5.9,-704103,237.66123151682797,-14667.1,404.1524256,1979-05-26,0.2,11.6,7.2
-57884,-5.92,-704542,236.05369135840695,-14654.3,409.2,1979-05-27,6.9,14.2,6.8
-57929,-5.72,-704760,236.04534030139132,-14480,404.7,1979-05-28,0.0,13.4,7.0
-57974,-7.27,-705360,238.84806965208156,-14292.5,427.3,1979-05-29,0.0,14.1,8.4
-58022,-6.35,-705693,233.50528810247422,-14263.3,423.7,1979-05-30,0.7,14.7,8.5
-58069,-6.78,-706249,233.5834734270881,-14110.3,418.7,1979-05-31,0.0,14.2,5.4
-58117,-6.67,-706463,233.11228487432953,-13920,473.3,1979-06-01,0.0,17.5,8.9
-58165,-7.25,-707009,234.83616059567032,-13915.1,438.4386673,1979-06-02,0.0,15.2,9.0
-58215,-7.33,-707503,231.43297127712552,-13894.1,441.2,1979-06-03,0.0,14.8,10.8
-58266,-6.92,-707959,230.50735989141307,-13605,456.0,1979-06-04,4.3,14.8,10.5
-58315,-6.66,-708506,227.03282273035802,-13595.2,441.3803499,1979-06-05,0.2,14.6,9.0
-58363,-7.48,-709033,224.9017352890244,-13442.8,451.7,1979-06-06,0.0,14.8,9.8
-58414,-6.97,-709449,225.38896913374532,-13266.7,451.0,1979-06-07,0.0,14.7,9.6
-58463,-6.25,-710071,224.12344691621362,-13252.6,463.0097119,1979-06-08,7.1,14.5,9.8
-58509,-7.25,-710293,224.00174372112798,-13016.2,475.7,1979-06-09,2.5,14.8,9.8
-58559,-6.73,-711362,223.8856925917568,-12919.7,469.8641497,1979-06-10,1.1,16.5,11.6
-58607,-6.07,-712115,227.63734055505353,-12760.9,459.3,1979-06-11,31.1,15.9,10.5
-58652,-5.79,-712453,227.08319713303533,-12604.6,468.6689331,1979-06-12,2.7,14.0,9.8
-58698,-7.22,-713165,223.14262795384457,-12596.8,469.6166667,1979-06-13,0.0,15.3,11.2
-58747,-6.91,-713615,227.5826981949172,-12584.5,461.0,1979-06-14,0.0,14.5,10.0
-58796,-7.24,-714360,213.59999290263295,-12361.7,476.0199447,1979-06-15,0.0,16.5,10.5
-58846,-7.52,-714635,210.50988746288758,-12339.1,464.7,1979-06-16,0.0,18.5,8.9
-58897,-6.68,-715398,198.42559568024177,-12059.8,568.8756288,1979-06-17,0.0,16.2,9.4
-58946,-6.45,-716005,189.87843381686548,-12001,596.8829014,1979-06-18,0.0,17.4,10.5
-58993,-7.13,-716828,193.46090298257135,-11991.8,578.3,1979-06-19,0.0,17.7,10.2
-59043,-7.77,-717337,200.8234844705578,-11821.4,611.7,1979-06-20,4.6,15.5,11.5
-59094,-6.43,-718137,212.030518626341,-11696,630.0,1979-06-21,0.1,15.6,11.7
-59143,-7.13,-718640,217.04269113163494,-11687.3,623.2599844,1979-06-22,1.2,13.5,10.5
-59192,-6.86,-719457,219.2003556861584,-11674.6,618.6,1979-06-23,0.3,14.1,10.0
-59241,-7.09,-719739,218.956944794401,-11547.3,613.0,1979-06-24,2.3,13.8,9.5
-59291,-7.32,-720555,216.09677010835378,-11477.9,618.7,1979-06-25,0.0,13.9,9.6
-59342,-7.39,-721044,212.108071771009,-11468.2,624.8581951,1979-06-26,1.7,13.0,6.8
-59392,-7.01,-721830,212.54540888381376,-11406.1,628.4335,1979-06-27,1.2,14.3,11.8
-59444,-8.11,-722191,214.0125927948141,-11305.2,645.7,1979-06-28,0.0,15.7,10.3
-59497,-7.6,-723025,210.4806821716978,-11128.6,653.3,1979-06-29,0.0,15.0,10.1
-59549,-6.96,-723524,211.49197634968232,-11119.8,670.4033836,1979-06-30,0.0,17.2,10.7
-59599,-7.44,-724299,211.07599555762198,-10959.7,661.7,1979-07-01,0.0,17.2,6.8
-59651,-7.77,-724626,211.42656926315465,-10933.8,661.4955,1979-07-02,0.0,16.5,10.2
-59703,-7.52,-725948,210.06750978548357,-10797.3,646.0,1979-07-03,0.0,18.4,11.5
-59755,-7.26,-726643,210.24197486380825,-10785.5,610.4635896,1979-07-04,0.0,17.0,10.8
-59807,-7.62,-727037,211.0778130948141,-10654.9,643.3,1979-07-05,0.0,17.6,8.2
-59859,-7.77,-727886,210.0149974521128,-10534.8,627.0,1979-07-06,0.0,17.9,10.8
-59912,-8.37,-728310,212.17164661528162,-10526.8,650.993563,1979-07-07,0.0,18.0,12.0
-59968,-8.22,-728958,210.16351745201928,-10387.5,542.0,1979-07-08,2.0,15.2,12.0
-60024,-8.94,-729234,210.70237305797798,-10143.5,478.5904994,1979-07-09,0.0,15.5,10.7
-60083,-8.17,-729910,211.62321092369945,-10088.8,466.7,1979-07-10,0.0,16.8,10.6
-60139,-7.94,-730371,213.73187878271673,-10083,480.2567037,1979-07-11,0.0,17.2,12.0
-60193,-8.05,-731043,208.1143039021245,-9971.2,462.3,1979-07-12,0.0,17.2,11.5
-60248,-8.19,-731378,207.72075200492253,-9858.3,482.7,1979-07-13,2.6,16.5,9.4
-60304,-8.6,-732072,210.60174265873587,-9848.3,462.0160152,1979-07-14,0.0,16.3,11.0
-60361,-8.86,-732512,216.1485998526368,-9766.6,477.3,1979-07-15,0.3,16.5,10.9
-60420,-8.57,-733184,214.6624205315424,-9674.6,467.7,1979-07-16,0.0,16.8,11.5
-60477,-7.25,-733459,217.88283774216444,-9660.3,488.431719,1979-07-17,0.0,16.5,13.2
-60529,-8.91,-734157,217.1944729687879,-9459.9,469.0,1979-07-18,0.0,17.5,11.7
-60588,-8.89,-734572,213.14402038614645,-9382.6,559.0,1979-07-19,0.0,17.3,11.0
-60648,-8.85,-735319,206.92018121563933,-9374.9,643.4884398,1979-07-20,0.0,16.8,11.1
-60707,-8.53,-735710,204.51910387695122,-9266.2,664.7,1979-07-21,0.0,16.8,11.1
-60764,-8.24,-736630,191.7441063146352,-9180.1,654.3,1979-07-22,0.0,17.5,11.1
-60821,-9.17,-737224,185.6096600660596,-9173.6,652.519,1979-07-23,0.0,16.1,8.9
-60882,-9.47,-738156,185.40236646163788,-9127.8,633.3,1979-07-24,0.0,16.5,11.0
-60944,-8.6,-738510,183.39253921478078,-9116.4,650.4022932,1979-07-25,0.0,16.5,12.6
-61002,-8.41,-739379,184.76708470912362,-8974.5,703.0,1979-07-26,0.0,18.3,14.0
-61062,-10.19,-739924,189.1426274551468,-8921.6,679.2116836,1979-07-27,5.3,18.0,13.4
-61129,-9.27,-740694,188.64664196412704,-8867.5,673.3,1979-07-28,0.2,19.4,14.2
-61191,-9.22,-741112,187.3271928405565,-8861.6,693.5484963,1979-07-29,0.1,18.5,13.5
-61252,-9.41,-742009,188.17959977716015,-8757.1,680.7,1979-07-30,2.2,17.2,13.5
-61315,-8.95,-742573,188.96881973948896,-8708.7,684.5189354,1979-07-31,1.0,15.7,12.2
-61375,-9.3,-743721,187.29232436787936,-8661.9,666.0,1979-08-01,0.0,16.4,12.3
-61437,-9.05,-744669,190.24154927677864,-8654.3,671.3971893,1979-08-02,0.0,18.6,12.5
-61498,-8.83,-745227,187.91988159174213,-8567.5,652.0,1979-08-03,0.0,18.5,11.7
-61557,-8.49,-745990,187.95228432826852,-8528.2,668.6787834,1979-08-04,16.5,17.3,11.9
-61613,-6.68,-746386,187.54375693792414,-8459,661.3,1979-08-05,0.1,17.2,13.2
-61665,-6.82,-747312,188.67887489361217,-8443.6,672.163994,1979-08-06,6.9,17.8,13.5
-61715,-8.34,-747864,190.17483689562673,-8323.5,688.0,1979-08-07,0.0,16.5,12.4
-61769,-6.63,-748756,192.07592238803636,-8302.5,682.4566084,1979-08-08,20.3,15.8,11.4
-61820,-8.87,-749086,191.29603626015793,-8253.7,678.0,1979-08-09,3.2,15.8,11.9
-61878,-7.88,-750023,193.54717137122026,-8241.6,694.2864599,1979-08-10,2.0,17.2,11.0
-61933,-7.86,-750615,197.49572596202373,-8147.7,698.0,1979-08-11,0.5,15.0,10.5
-61987,-7.12,-751539,195.43388919380428,-8086.2,717.0515,1979-08-12,6.2,16.0,12.8
-62039,-7.45,-751984,203.90279658442103,-8011.5,678.0,1979-08-13,16.8,15.0,11.6
-62092,-8.53,-753164,199.04605364141202,-7932.1,685.0,1979-08-14,0.4,14.9,11.9
-62150,-9.08,-753636,203.2996954570858,-7885,674.6233881,1979-08-15,10.8,15.2,11.0
-62209,-8.38,-754616,208.10367110123954,-7850.9,682.3,1979-08-16,0.0,14.9,11.0
-62268,-8.78,-754900,209.44507971285617,-7844.2,669.5888899,1979-08-17,0.3,16.3,11.8
-62327,-9.32,-755835,213.61139014973043,-7768.8,673.840889,1979-08-18,0.0,16.6,10.4
-62389,-8.71,-756412,218.3519526756556,-7749.5,676.3,1979-08-19,1.1,18.5,12.6
-62448,-8.24,-757185,222.72008593220357,-7689.8,693.0557214,1979-08-20,0.2,16.9,9.7
-62506,-8.82,-757611,226.94301148021165,-7641.6,683.3,1979-08-21,0.0,15.4,10.6
-62566,-9.11,-757928,223.02365546155636,-7636.6,688.95,1979-08-22,1.3,14.9,10.3
-62627,-8.4,-758158,225.37366760867587,-7583,685.4014167,1979-08-23,0.0,15.2,10.6
-62685,-9.24,-758566,225.61582539678184,-7559.5,682.3,1979-08-24,0.0,14.5,11.4
-62746,-8.3,-758989,222.7085788690187,-7509.5,675.3505458,1979-08-25,8.6,16.2,12.0
-62805,-9.34,-759914,216.64080861985224,-7441.2,676.3347122,1979-08-26,0.0,16.2,11.6
-62867,-9.01,-760216,214.6940079861074,-7361.8,673.7,1979-08-27,0.0,17.1,7.9
-62928,-8.82,-761151,213.99980285899034,-7355,670.9140778,1979-08-28,0.0,16.5,9.5
-62989,-8.89,-761820,219.9481576823577,-7331.4,675.0227138,1979-08-29,0.0,16.5,9.7
-63048,-7.72,-762726,223.89295015434178,-7257.3,663.3,1979-08-30,11.0,16.5,9.5
-63103,-7.72,-763231,222.92608638468548,-7198.8,666.430382,1979-08-31,18.3,16.1,14.0
-63160,-9.77,-763636,233.66090567198847,-7185.4,665.0,1979-10-01,0.3,15.5,11.5
-63223,-8.36,-763901,229.40748753827657,-7183.6,664.0419989,1979-10-02,9.4,15.1,10.0
-63282,-9.03,-764238,232.11545547204435,-7134.8,664.7,1979-10-03,0.0,15.8,5.0
-63343,-8.67,-764858,230.6229188352788,-7130.8,671.35,1979-10-04,0.0,14.6,5.1
-63403,-9.14,-765797,224.86466602091244,-7070.1,663.5094977,1979-10-05,17.2,15.4,11.0
-63465,-9.42,-766167,223.81796491327836,-7010.9,670.7,1979-10-06,3.0,16.1,12.1
-63528,-8.79,-767111,221.64093650394082,-6955.7,647.6441176,1979-10-07,0.8,16.7,13.2
-63589,-9.56,-767701,225.86635666622993,-6891.6,657.3,1979-10-08,3.1,17.8,14.0
-63652,-8.46,-768649,230.62690342109488,-6881.5,673.7165,1979-10-09,0.1,17.4,13.8
-63713,-9.0,-769070,229.56423626852964,-6821.2,657.5,1979-10-10,0.6,15.7,12.5
-63774,-9.36,-769569,236.31890028889168,-6813.9,676.1815996,1979-10-11,8.7,15.7,12.5
-63837,-9.59,-769862,234.24054819146698,-6758.1,675.4418396,1979-10-12,4.1,15.0,13.0
-63902,-8.78,-770225,239.7120056138232,-6697.6,659.0,1979-10-13,1.8,14.7,13.0
-63963,-9.29,-770524,243.88525238228885,-6693.9,670.74,1979-10-14,0.1,15.7,7.0
-64026,-9.58,-770787,246.49456803753532,-6599.3,657.3,1979-10-15,0.0,15.5,10.0
-64091,-9.48,-771045,243.85475201990903,-6572.8,661.5987688,1979-10-16,0.0,15.7,10.0
-64156,-9.17,-771299,246.03058180018394,-6502,653.7,1979-10-17,0.9,14.5,6.5
-64220,-9.81,-771734,237.7794476149145,-6485.4,654.1022348,1979-10-18,1.2,14.0,4.0
-64286,-9.2,-772094,239.23120240300534,-6427.8,659.7,1979-10-19,1.8,14.5,9.0
-64349,-9.11,-773008,238.38507756925242,-6420.7,648.0380811,1979-10-20,0.1,14.8,3.9
-64411,-8.83,-773588,241.7410824819303,-6381,664.5976184,1979-10-21,26.7,13.7,5.6
-64473,-9.04,-774382,245.31805526765157,-6323.2,649.3,1979-10-22,1.8,13.8,11.6
-64534,-7.85,-774832,248.92347258064217,-6319.4,647.171,1979-10-23,0.3,13.9,3.8
-64591,-9.71,-775731,247.30321033010094,-6251.6,659.5559579,1979-10-24,15.9,13.5,7.6
-64655,-8.67,-776282,252.45553887568798,-6221.2,640.7,1979-10-25,1.7,13.0,2.9
-64717,-8.46,-777107,254.92704442683268,-6205.2,641.85,1979-10-26,0.2,14.2,4.2
-64776,-9.21,-777417,254.68956208931286,-6158.4,640.3333333,1979-10-27,1.0,14.0,1.8
-64839,-9.23,-778238,254.43210628699566,-6139.3,651.0,1979-10-28,0.1,14.0,5.5
-64902,-8.5,-778769,252.52125685420285,-6117.7,623.9108336,1979-10-29,5.8,14.0,5.5
-64963,-9.01,-779612,257.21033919112165,-6115.7,632.6666667,1979-10-30,5.7,14.4,10.3
-65025,-9.61,-779936,251.50919000069746,-6103,626.4409586,1979-10-31,3.0,13.2,9.6
-65090,-8.82,-780778,257.43630369580933,-6088.6,605.7,1979-11-01,0.2,13.4,8.0
-65153,-9.39,-781248,255.01817636257545,-6062.1,632.3333333,1979-11-02,19.6,14.5,8.5
-65217,-9.26,-782311,260.91815012089876,-6035.4,659.97201,1979-11-03,1.2,14.9,8.3
-65281,-9.44,-783084,255.84554031289508,-6006.6,624.3,1979-11-04,4.8,13.5,9.7
-65346,-8.86,-783569,259.66462384723866,-5962.8,613.0637808,1979-11-05,0.7,13.1,7.5
-65408,-8.9,-784239,262.229808343788,-5941.8,589.0,1979-11-06,5.0,13.2,9.2
-65470,-9.4,-784613,264.34502908314164,-5924,612.3333333,1979-11-07,0.5,13.0,11.0
-65534,-8.78,-785405,269.3559592885488,-5921,600.0956824,1979-11-08,3.5,11.5,2.8
-65595,-7.81,-785853,265.99732874144445,-5906.6,597.7,1979-11-09,1.4,9.5,5.2
-65653,-9.11,-786529,257.19893666253785,-5891.3,620.0,1979-11-10,8.2,11.8,4.7
-65715,-9.12,-786741,257.0184549055622,-5873.3,613.6666667,1979-11-11,0.4,12.0,6.4
-65779,-9.32,-787544,238.64095357456617,-5828.2,612.4652947,1979-11-12,1.3,10.7,0.5
-65842,-7.12,-788003,235.48574308581584,-5818.8,610.7,1979-11-13,5.6,10.3,-0.8
-65897,-8.87,-788689,227.37775029010015,-5811.5,619.5308021,1979-11-14,0.5,8.8,4.5
-65958,-8.6,-789106,230.55013467896873,-5772.8,617.9202967,1979-11-15,3.1,8.4,2.4
-66018,-8.27,-790080,224.68576227610308,-5754,623.3333333,1979-11-16,10.3,12.7,3.5
-66078,-9.06,-790667,214.45035139887406,-5738.2,619.5719928,1979-11-17,0.7,11.8,5.9
-66141,-9.63,-791569,213.35775959891657,-5719.5,623.0,1979-11-18,4.5,10.4,7.0
-66208,-9.51,-791902,218.39264166858874,-5709.9,619.0693297,1979-11-19,1.0,10.6,7.4
-66274,-9.31,-793172,208.7893628439667,-5666.3,619.9539491,1979-11-20,5.7,11.2,8.0
-66339,-7.79,-793737,204.61750641580798,-5622.6,622.7,1979-11-21,0.4,14.2,9.4
-66395,-8.04,-794902,198.79240364499174,-5593.5,616.5103982,1979-11-22,7.8,14.1,7.8
-66453,-7.92,-795428,197.90878630711256,-5573.2,617.0,1979-11-23,0.1,11.5,6.1
-66510,-7.59,-796731,200.48945586551156,-5547.5,609.7,1979-11-24,1.5,11.8,1.5
-66566,-8.15,-799286,198.68361088983107,-5546.4,625.2244872,1979-11-25,8.5,13.6,8.5
-66623,-7.77,-800922,198.6572141815183,-5479.5,617.44583,1979-11-26,8.6,14.2,10.6
-66681,-8.6,-801759,202.64710592439062,-5458.4,602.443527,1979-11-27,0.2,14.0,10.2
-66741,-8.14,-801975,202.92172318213744,-5455.4,611.7,1979-11-28,0.4,14.9,10.4
-66801,-9.42,-802059,207.49864546768262,-5360.4,623.1917464,1979-11-29,2.3,13.9,9.3
-66865,-8.96,-802572,204.86193803431442,-5338.7,601.7,1979-11-30,0.7,13.3,10.7
-66929,-8.92,-803182,202.2268391289192,-5303.2,618.226687,1979-12-01,3.8,13.4,8.9
-66992,-9.71,-803718,207.28544010704545,-5259.4,618.3,1979-12-02,7.3,12.2,10.7
